Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2845.N,D,20120828,240.12,240.12,240.12,240.12,0,0
2845.N,D,20120829,240.14,240.14,240.14,240.14,0,0
2845.N,D,20120830,240.18,240.18,240.18,240.18,0,0
2845.N,D,20120831,240.15,240.15,240.15,240.15,0,0
2845.N,D,20120903,240.22,240.22,240.22,240.22,0,0
2845.N,D,20120904,240.32,240.32,240.32,240.32,0,0
2845.N,D,20120905,240.32,240.32,240.32,240.32,0,0
2845.N,D,20120906,240.33,240.33,240.33,240.33,0,0
2845.N,D,20120907,240.35,240.35,240.35,240.35,0,0
2845.N,D,20120910,240.45,240.45,240.45,240.45,0,0
2845.N,D,20120911,240.53,240.53,240.53,240.53,0,0
2845.N,D,20120912,240.45,240.45,240.45,240.45,0,0
2845.N,D,20120913,240.46,240.46,240.46,240.46,0,0
2845.N,D,20120914,240.47,240.47,240.47,240.47,0,0
2845.N,D,20120917,240.53,240.53,240.53,240.53,0,0
2845.N,D,20120918,240.55,240.55,240.55,240.55,0,0
2845.N,D,20120919,240.6,240.6,240.6,240.6,0,0
2845.N,D,20120920,240.6,240.6,240.6,240.6,0,0
2845.N,D,20120921,240.6,240.6,240.6,240.6,0,0
2845.N,D,20120924,240.68,240.68,240.68,240.68,0,0
2845.N,D,20120925,240.75,240.75,240.75,240.75,0,0
2845.N,D,20120926,240.85,240.85,240.85,240.85,0,0
2845.N,D,20120927,240.95,240.95,240.95,240.95,0,0
2845.N,D,20120928,240.98,240.98,240.98,240.98,0,0
2845.N,D,20121001,241.06,241.06,241.06,241.06,0,0
2845.N,D,20121002,241.09,241.09,241.09,241.09,0,0
2845.N,D,20121003,241.1,241.1,241.1,241.1,0,0
2845.N,D,20121004,241.15,241.15,241.15,241.15,0,0
2845.N,D,20121005,241.23,241.23,241.23,241.23,0,0
2845.N,D,20121008,241.29,241.29,241.29,241.29,0,0
2845.N,D,20121009,241.35,241.35,241.35,241.35,0,0
2845.N,D,20121010,241.4,241.4,241.4,241.4,0,0
2845.N,D,20121011,241.56,241.56,241.56,241.56,0,0
2845.N,D,20121012,241.65,241.65,241.65,241.65,0,0
2845.N,D,20121015,241.77,241.77,241.77,241.77,0,0
2845.N,D,20121016,241.75,241.75,241.75,241.75,0,0
2845.N,D,20121017,241.84,241.84,241.84,241.84,0,0
2845.N,D,20121018,241.91,241.91,241.91,241.91,0,0
2845.N,D,20121019,242.02,242.02,242.02,242.02,0,0
2845.N,D,20121022,242.11,242.11,242.11,242.11,0,0
2845.N,D,20121023,242.11,242.11,242.11,242.11,0,0
2845.N,D,20121024,242.14,242.14,242.14,242.14,0,0
2845.N,D,20121025,242.19,242.19,242.19,242.19,0,0
2845.N,D,20121026,242.27,242.27,242.27,242.27,0,0
2845.N,D,20121029,242.29,242.29,242.29,242.29,0,0
2845.N,D,20121030,242.32,242.32,242.32,242.32,0,0
2845.N,D,20121031,242.37,242.37,242.37,242.37,0,0
2845.N,D,20121102,242.46,242.46,242.46,242.46,0,0
2845.N,D,20121105,242.59,242.59,242.59,242.59,0,0
2845.N,D,20121106,242.65,242.65,242.65,242.65,0,0
2845.N,D,20121107,242.77,242.77,242.77,242.77,0,0
2845.N,D,20121108,242.74,242.74,242.74,242.74,0,0
2845.N,D,20121109,242.76,242.76,242.76,242.76,0,0
2845.N,D,20121112,242.88,242.88,242.88,242.88,0,0
2845.N,D,20121113,242.98,242.98,242.98,242.98,0,0
2845.N,D,20121114,242.98,242.98,242.98,242.98,0,0
2845.N,D,20121115,242.99,242.99,242.99,242.99,0,0
2845.N,D,20121116,243.04,243.04,243.04,243.04,0,0
2845.N,D,20121119,243.13,243.13,243.13,243.13,0,0
2845.N,D,20121120,243.12,243.12,243.12,243.12,0,0
2845.N,D,20121121,242.91,242.91,242.91,242.91,0,0
2845.N,D,20121122,243.38,243.38,243.38,243.38,0,0
2845.N,D,20121123,243.52,243.52,243.52,243.52,0,0
2845.N,D,20121126,243.65,243.65,243.65,243.65,0,0
2845.N,D,20121127,243.69,243.69,243.69,243.69,0,0
2845.N,D,20121128,243.82,243.82,243.82,243.82,0,0
2845.N,D,20121129,243.86,243.86,243.86,243.86,0,0
2845.N,D,20121130,243.99,243.99,243.99,243.99,0,0
2845.N,D,20121203,244,244,244,244,0,0
2845.N,D,20121204,244.09,244.09,244.09,244.09,0,0
2845.N,D,20121205,244.13,244.13,244.13,244.13,0,0
2845.N,D,20121206,244.22,244.22,244.22,244.22,0,0
2845.N,D,20121207,244.38,244.38,244.38,244.38,0,0
2845.N,D,20121210,244.56,244.56,244.56,244.56,0,0
2845.N,D,20121211,244.54,244.54,244.54,244.54,0,0
2845.N,D,20121212,244.6,244.6,244.6,244.6,0,0
2845.N,D,20121213,244.51,244.51,244.51,244.51,0,0
2845.N,D,20121214,244.54,244.54,244.54,244.54,0,0
2845.N,D,20121217,244.65,244.65,244.65,244.65,0,0
2845.N,D,20121218,244.72,244.72,244.72,244.72,0,0
2845.N,D,20121219,244.75,244.75,244.75,244.75,0,0
2845.N,D,20121220,244.91,244.91,244.91,244.91,0,0
2845.N,D,20121221,245.02,245.02,245.02,245.02,0,0
2845.N,D,20121227,245.18,245.18,245.18,245.18,0,0
2845.N,D,20121228,245.23,245.23,245.23,245.23,0,0
2845.N,D,20130102,245.27,245.27,245.27,245.27,0,0
2845.N,D,20130103,245.23,245.23,245.23,245.23,0,0
2845.N,D,20130104,245.18,245.18,245.18,245.18,0,0
2845.N,D,20130107,245.3,245.3,245.3,245.3,0,0
2845.N,D,20130108,245.51,245.51,245.51,245.51,0,0
2845.N,D,20130109,245.48,245.48,245.48,245.48,0,0
2845.N,D,20130110,245.46,245.46,245.46,245.46,0,0
2845.N,D,20130111,245.35,245.35,245.35,245.35,0,0
2845.N,D,20130114,245.35,245.35,245.35,245.35,0,0
2845.N,D,20130115,245.39,245.39,245.39,245.39,0,0
2845.N,D,20130116,245.31,245.31,245.31,245.31,0,0
2845.N,D,20130117,245.35,245.35,245.35,245.35,0,0
2845.N,D,20130118,245.43,245.43,245.43,245.43,0,0
2845.N,D,20130121,245.52,245.52,245.52,245.52,0,0
2845.N,D,20130122,245.56,245.56,245.56,245.56,0,0
2845.N,D,20130123,245.67,245.67,245.67,245.67,0,0
2845.N,D,20130124,245.7,245.7,245.7,245.7,0,0
2845.N,D,20130125,245.7,245.7,245.7,245.7,0,0
2845.N,D,20130128,245.74,245.74,245.74,245.74,0,0
2845.N,D,20130129,245.72,245.72,245.72,245.72,0,0
2845.N,D,20130130,245.72,245.72,245.72,245.72,0,0
2845.N,D,20130131,245.81,245.81,245.81,245.81,0,0
2845.N,D,20130201,245.76,245.76,245.76,245.76,0,0
2845.N,D,20130204,245.84,245.84,245.84,245.84,0,0
2845.N,D,20130205,245.85,245.85,245.85,245.85,0,0
2845.N,D,20130206,245.84,245.84,245.84,245.84,0,0
2845.N,D,20130207,245.81,245.81,245.81,245.81,0,0
2845.N,D,20130208,245.83,245.83,245.83,245.83,0,0
2845.N,D,20130211,245.87,245.87,245.87,245.87,0,0
2845.N,D,20130212,245.88,245.88,245.88,245.88,0,0
2845.N,D,20130213,245.88,245.88,245.88,245.88,0,0
2845.N,D,20130214,245.91,245.91,245.91,245.91,0,0
2845.N,D,20130215,245.94,245.94,245.94,245.94,0,0
2845.N,D,20130218,246.02,246.02,246.02,246.02,0,0
2845.N,D,20130219,246.04,246.04,246.04,246.04,0,0
2845.N,D,20130220,246.04,246.04,246.04,246.04,0,0
2845.N,D,20130221,246.09,246.09,246.09,246.09,0,0
2845.N,D,20130222,246.12,246.12,246.12,246.12,0,0
2845.N,D,20130225,246.14,246.14,246.14,246.14,0,0
2845.N,D,20130226,246.18,246.18,246.18,246.18,0,0
2845.N,D,20130227,246.21,246.21,246.21,246.21,0,0
2845.N,D,20130228,246.26,246.26,246.26,246.26,0,0
2845.N,D,20130301,246.28,246.28,246.28,246.28,0,0
2845.N,D,20130304,246.34,246.34,246.34,246.34,0,0
2845.N,D,20130305,246.34,246.34,246.34,246.34,0,0
2845.N,D,20130306,246.47,246.47,246.47,246.47,0,0
2845.N,D,20130307,246.55,246.55,246.55,246.55,0,0
2845.N,D,20130308,246.56,246.56,246.56,246.56,0,0
2845.N,D,20130311,246.66,246.66,246.66,246.66,0,0
2845.N,D,20130312,246.7,246.7,246.7,246.7,0,0
2845.N,D,20130313,246.77,246.77,246.77,246.77,0,0
2845.N,D,20130314,246.82,246.82,246.82,246.82,0,0
2845.N,D,20130315,246.88,246.88,246.88,246.88,0,0
2845.N,D,20130318,246.99,246.99,246.99,246.99,0,0
2845.N,D,20130319,246.99,246.99,246.99,246.99,0,0
2845.N,D,20130320,246.96,246.96,246.96,246.96,0,0
2845.N,D,20130321,246.94,246.94,246.94,246.94,0,0
2845.N,D,20130322,246.99,246.99,246.99,246.99,0,0
2845.N,D,20130325,247.07,247.07,247.07,247.07,0,0
2845.N,D,20130326,247.09,247.09,247.09,247.09,0,0
2845.N,D,20130327,247.11,247.11,247.11,247.11,0,0
2845.N,D,20130328,247.1,247.1,247.1,247.1,0,0
2845.N,D,20130402,247.24,247.24,247.24,247.24,0,0
2845.N,D,20130403,247.29,247.29,247.29,247.29,0,0
2845.N,D,20130404,247.34,247.34,247.34,247.34,0,0
2845.N,D,20130405,247.44,247.44,247.44,247.44,0,0
2845.N,D,20130408,247.7,247.7,247.7,247.7,0,0
2845.N,D,20130409,247.67,247.67,247.67,247.67,0,0
2845.N,D,20130410,247.67,247.67,247.67,247.67,0,0
2845.N,D,20130411,247.68,247.68,247.68,247.68,0,0
2845.N,D,20130412,247.71,247.71,247.71,247.71,0,0
2845.N,D,20130415,247.82,247.82,247.82,247.82,0,0
2845.N,D,20130417,247.95,247.95,247.95,247.95,0,0
2845.N,D,20130418,248.04,248.04,248.04,248.04,0,0
2845.N,D,20130419,248.06,248.06,248.06,248.06,0,0
2845.N,D,20130422,248.12,248.12,248.12,248.12,0,0
2845.N,D,20130423,248.16,248.16,248.16,248.16,0,0
2845.N,D,20130424,248.24,248.24,248.24,248.24,0,0
2845.N,D,20130425,248.21,248.21,248.21,248.21,0,0
2845.N,D,20130426,248.31,248.31,248.31,248.31,0,0
2845.N,D,20130429,248.45,248.45,248.45,248.45,0,0
2845.N,D,20130430,248.45,248.45,248.45,248.45,0,0
2845.N,D,20130502,248.54,248.54,248.54,248.54,0,0
2845.N,D,20130506,248.62,248.62,248.62,248.62,0,0
2845.N,D,20130507,248.58,248.58,248.58,248.58,0,0
2845.N,D,20130508,248.67,248.67,248.67,248.67,0,0
2845.N,D,20130509,248.77,248.77,248.77,248.77,0,0
2845.N,D,20130510,248.69,248.69,248.69,248.69,0,0
2845.N,D,20130513,248.75,248.75,248.75,248.75,0,0
2845.N,D,20130514,248.78,248.78,248.78,248.78,0,0
2845.N,D,20130515,248.75,248.75,248.75,248.75,0,0
2845.N,D,20130516,248.71,248.71,248.71,248.71,0,0
2845.N,D,20130517,248.75,248.75,248.75,248.75,0,0
2845.N,D,20130520,248.76,248.76,248.76,248.76,0,0
2845.N,D,20130521,248.72,248.72,248.72,248.72,0,0
2845.N,D,20130522,248.77,248.77,248.77,248.77,0,0
2845.N,D,20130523,248.57,248.57,248.57,248.57,0,0
2845.N,D,20130524,248.58,248.58,248.58,248.58,0,0
2845.N,D,20130527,248.66,248.66,248.66,248.66,0,0
2845.N,D,20130528,248.68,248.68,248.68,248.68,0,0
2845.N,D,20130529,248.68,248.68,248.68,248.68,0,0
2845.N,D,20130531,248.68,248.68,248.68,248.68,0,0
2845.N,D,20130603,248.71,248.71,248.71,248.71,0,0
2845.N,D,20130604,248.75,248.75,248.75,248.75,0,0
2845.N,D,20130605,248.74,248.74,248.74,248.74,0,0
2845.N,D,20130606,248.61,248.61,248.61,248.61,0,0
2845.N,D,20130607,248.63,248.63,248.63,248.63,0,0
2845.N,D,20130610,248.55,248.55,248.55,248.55,0,0
2845.N,D,20130611,248.5,248.5,248.5,248.5,0,0
2845.N,D,20130612,248.56,248.56,248.56,248.56,0,0
2845.N,D,20130613,248.64,248.64,248.64,248.64,0,0
2845.N,D,20130614,248.71,248.71,248.71,248.71,0,0
2845.N,D,20130617,248.72,248.72,248.72,248.72,0,0
2845.N,D,20130618,248.65,248.65,248.65,248.65,0,0
2845.N,D,20130619,248.73,248.73,248.73,248.73,0,0
2845.N,D,20130620,248.37,248.37,248.37,248.37,0,0
2845.N,D,20130621,248.38,248.38,248.38,248.38,0,0
2845.N,D,20130624,248.25,248.25,248.25,248.25,0,0
2845.N,D,20130625,248.26,248.26,248.26,248.26,0,0
2845.N,D,20130626,248.25,248.25,248.25,248.25,0,0
2845.N,D,20130627,248.45,248.45,248.45,248.45,0,0
2845.N,D,20130628,248.45,248.45,248.45,248.45,0,0
2845.N,D,20130701,248.52,248.52,248.52,248.52,0,0
2845.N,D,20130702,248.59,248.59,248.59,248.59,0,0
2845.N,D,20130703,248.59,248.59,248.59,248.59,0,0
2845.N,D,20130704,248.77,248.77,248.77,248.77,0,0
2845.N,D,20130705,248.79,248.79,248.79,248.79,0,0
2845.N,D,20130708,248.85,248.85,248.85,248.85,0,0
2845.N,D,20130709,248.95,248.95,248.95,248.95,0,0
2845.N,D,20130710,248.96,248.96,248.96,248.96,0,0
2845.N,D,20130711,248.95,248.95,248.95,248.95,0,0
2845.N,D,20130712,249.01,249.01,249.01,249.01,0,0
2845.N,D,20130715,249.06,249.06,249.06,249.06,0,0
2845.N,D,20130716,249.05,249.05,249.05,249.05,0,0
2845.N,D,20130717,249.02,249.02,249.02,249.02,0,0
2845.N,D,20130718,249.09,249.09,249.09,249.09,0,0
2845.N,D,20130719,249.17,249.17,249.17,249.17,0,0
2845.N,D,20130722,249.26,249.26,249.26,249.26,0,0
2845.N,D,20130723,249.19,249.19,249.19,249.19,0,0
2845.N,D,20130724,249.19,249.19,249.19,249.19,0,0
2845.N,D,20130725,249.23,249.23,249.23,249.23,0,0
2845.N,D,20130726,249.28,249.28,249.28,249.28,0,0
2845.N,D,20130729,249.35,249.35,249.35,249.35,0,0
2845.N,D,20130730,249.37,249.37,249.37,249.37,0,0
2845.N,D,20130731,249.37,249.37,249.37,249.37,0,0
2845.N,D,20130801,249.39,249.39,249.39,249.39,0,0
2845.N,D,20130802,249.38,249.38,249.38,249.38,0,0
2845.N,D,20130805,249.41,249.41,249.41,249.41,0,0
2845.N,D,20130806,249.4,249.4,249.4,249.4,0,0
2845.N,D,20130807,249.42,249.42,249.42,249.42,0,0
2845.N,D,20130808,249.51,249.51,249.51,249.51,0,0
2845.N,D,20130809,249.52,249.52,249.52,249.52,0,0
2845.N,D,20130812,249.59,249.59,249.59,249.59,0,0
2845.N,D,20130813,249.54,249.54,249.54,249.54,0,0
2845.N,D,20130814,249.53,249.53,249.53,249.53,0,0
2845.N,D,20130816,249.54,249.54,249.54,249.54,0,0
2845.N,D,20130819,249.56,249.56,249.56,249.56,0,0
2845.N,D,20130820,249.67,249.67,249.67,249.67,0,0
2845.N,D,20130821,249.69,249.69,249.69,249.69,0,0
2845.N,D,20130822,249.67,249.67,249.67,249.67,0,0
2845.N,D,20130823,249.7,249.7,249.7,249.7,0,0
2845.N,D,20130826,249.79,249.79,249.79,249.79,0,0
2845.N,D,20130827,249.76,249.76,249.76,249.76,0,0
2845.N,D,20130828,249.72,249.72,249.72,249.72,0,0
2845.N,D,20130829,249.77,249.77,249.77,249.77,0,0
2845.N,D,20130830,249.76,249.76,249.76,249.76,0,0
2845.N,D,20130902,249.78,249.78,249.78,249.78,0,0
2845.N,D,20130903,249.7,249.7,249.7,249.7,0,0
2845.N,D,20130904,249.71,249.71,249.71,249.71,0,0
2845.N,D,20130905,249.51,249.51,249.51,249.51,0,0
2845.N,D,20130906,249.44,249.44,249.44,249.44,0,0
2845.N,D,20130909,249.65,249.65,249.65,249.65,0,0
2845.N,D,20130910,249.66,249.66,249.66,249.66,0,0
2845.N,D,20130911,249.78,249.78,249.78,249.78,0,0
2845.N,D,20130912,249.81,249.81,249.81,249.81,0,0
2845.N,D,20130913,249.83,249.83,249.83,249.83,0,0
2845.N,D,20130916,249.86,249.86,249.86,249.86,0,0
2845.N,D,20130917,249.88,249.88,249.88,249.88,0,0
2845.N,D,20130918,249.87,249.87,249.87,249.87,0,0
2845.N,D,20130919,249.89,249.89,249.89,249.89,0,0
2845.N,D,20130920,249.92,249.92,249.92,249.92,0,0
2845.N,D,20130923,249.9,249.9,249.9,249.9,0,0
2845.N,D,20130924,249.97,249.97,249.97,249.97,0,0
2845.N,D,20130925,249.97,249.97,249.97,249.97,0,0
2845.N,D,20130926,249.95,249.95,249.95,249.95,0,0
2845.N,D,20130927,250,250,250,250,0,0
2845.N,D,20130930,250.04,250.04,250.04,250.04,0,0
2845.N,D,20131001,250.06,250.06,250.06,250.06,0,0
2845.N,D,20131002,250.1,250.1,250.1,250.1,0,0
2845.N,D,20131003,250.09,250.09,250.09,250.09,0,0
2845.N,D,20131004,250.11,250.11,250.11,250.11,0,0
2845.N,D,20131007,250.17,250.17,250.17,250.17,0,0
2845.N,D,20131008,250.22,250.22,250.22,250.22,0,0
2845.N,D,20131009,250.25,250.25,250.25,250.25,0,0
2845.N,D,20131010,250.27,250.27,250.27,250.27,0,0
2845.N,D,20131011,250.32,250.32,250.32,250.32,0,0
2845.N,D,20131014,250.44,250.44,250.44,250.44,0,0
2845.N,D,20131015,250.45,250.45,250.45,250.45,0,0
2845.N,D,20131016,250.51,250.51,250.51,250.51,0,0
2845.N,D,20131017,250.54,250.54,250.54,250.54,0,0
2845.N,D,20131018,250.59,250.59,250.59,250.59,0,0
2845.N,D,20131021,250.6,250.6,250.6,250.6,0,0
2845.N,D,20131022,250.64,250.64,250.64,250.64,0,0
2845.N,D,20131023,250.63,250.63,250.63,250.63,0,0
2845.N,D,20131024,250.72,250.72,250.72,250.72,0,0
2845.N,D,20131025,250.73,250.73,250.73,250.73,0,0
2845.N,D,20131028,250.78,250.78,250.78,250.78,0,0
2845.N,D,20131029,250.76,250.76,250.76,250.76,0,0
2845.N,D,20131030,250.73,250.73,250.73,250.73,0,0
2845.N,D,20131031,250.75,250.75,250.75,250.75,0,0
2845.N,D,20131104,250.8,250.8,250.8,250.8,0,0
2845.N,D,20131105,250.81,250.81,250.81,250.81,0,0
2845.N,D,20131106,250.84,250.84,250.84,250.84,0,0
2845.N,D,20131107,250.87,250.87,250.87,250.87,0,0
2845.N,D,20131108,250.88,250.88,250.88,250.88,0,0
2845.N,D,20131112,250.92,250.92,250.92,250.92,0,0
2845.N,D,20131113,250.96,250.96,250.96,250.96,0,0
2845.N,D,20131114,251.01,251.01,251.01,251.01,0,0
2845.N,D,20131115,250.98,250.98,250.98,250.98,0,0
2845.N,D,20131118,251.01,251.01,251.01,251.01,0,0
2845.N,D,20131119,251.03,251.03,251.03,251.03,0,0
2845.N,D,20131120,250.99,250.99,250.99,250.99,0,0
2845.N,D,20131121,251.04,251.04,251.04,251.04,0,0
2845.N,D,20131122,251.07,251.07,251.07,251.07,0,0
2845.N,D,20131125,251.1,251.1,251.1,251.1,0,0
2845.N,D,20131126,251.08,251.08,251.08,251.08,0,0
2845.N,D,20131127,251.07,251.07,251.07,251.07,0,0
2845.N,D,20131128,251.07,251.07,251.07,251.07,0,0
2845.N,D,20131129,251.1,251.1,251.1,251.1,0,0
2845.N,D,20131202,251.12,251.12,251.12,251.12,0,0
2845.N,D,20131203,251.15,251.15,251.15,251.15,0,0
2845.N,D,20131204,251.11,251.11,251.11,251.11,0,0
2845.N,D,20131205,251.11,251.11,251.11,251.11,0,0
2845.N,D,20131206,251.13,251.13,251.13,251.13,0,0
2845.N,D,20131209,251.21,251.21,251.21,251.21,0,0
2845.N,D,20131210,251.25,251.25,251.25,251.25,0,0
2845.N,D,20131211,251.25,251.25,251.25,251.25,0,0
2845.N,D,20131212,251.25,251.25,251.25,251.25,0,0
2845.N,D,20131213,251.24,251.24,251.24,251.24,0,0
2845.N,D,20131216,251.33,251.33,251.33,251.33,0,0
2845.N,D,20131217,251.34,251.34,251.34,251.34,0,0
2845.N,D,20131218,251.35,251.35,251.35,251.35,0,0
2845.N,D,20131219,251.41,251.41,251.41,251.41,0,0
2845.N,D,20131220,251.44,251.44,251.44,251.44,0,0
2845.N,D,20131223,251.53,251.53,251.53,251.53,0,0
2845.N,D,20131227,251.56,251.56,251.56,251.56,0,0
2845.N,D,20131230,251.63,251.63,251.63,251.63,0,0
2845.N,D,20140102,251.61,251.61,251.61,251.61,0,0
2845.N,D,20140103,251.63,251.63,251.63,251.63,0,0
2845.N,D,20140107,251.7,251.7,251.7,251.7,0,0
2845.N,D,20140108,251.75,251.75,251.75,251.75,0,0
2845.N,D,20140109,251.83,251.83,251.83,251.83,0,0
2845.N,D,20140110,251.88,251.88,251.88,251.88,0,0
2845.N,D,20140113,251.92,251.92,251.92,251.92,0,0
2845.N,D,20140114,251.92,251.92,251.92,251.92,0,0
2845.N,D,20140115,251.91,251.91,251.91,251.91,0,0
2845.N,D,20140116,251.93,251.93,251.93,251.93,0,0
2845.N,D,20140117,251.96,251.96,251.96,251.96,0,0
2845.N,D,20140120,252,252,252,252,0,0
2845.N,D,20140121,251.97,251.97,251.97,251.97,0,0
2845.N,D,20140122,251.98,251.98,251.98,251.98,0,0
2845.N,D,20140123,252.04,252.04,252.04,252.04,0,0
2845.N,D,20140124,252.01,252.01,252.01,252.01,0,0
2845.N,D,20140127,252.03,252.03,252.03,252.03,0,0
2845.N,D,20140128,252,252,252,252,0,0
2845.N,D,20140129,251.86,251.86,251.86,251.86,0,0
2845.N,D,20140130,251.81,251.81,251.81,251.81,0,0
2845.N,D,20140131,251.83,251.83,251.83,251.83,0,0
2845.N,D,20140203,251.88,251.88,251.88,251.88,0,0
2845.N,D,20140204,251.96,251.96,251.96,251.96,0,0
2845.N,D,20140205,251.97,251.97,251.97,251.97,0,0
2845.N,D,20140206,252.02,252.02,252.02,252.02,0,0
2845.N,D,20140207,252.01,252.01,252.01,252.01,0,0
2845.N,D,20140210,252.13,252.13,252.13,252.13,0,0
2845.N,D,20140211,252.13,252.13,252.13,252.13,0,0
2845.N,D,20140212,252.17,252.17,252.17,252.17,0,0
2845.N,D,20140213,252.17,252.17,252.17,252.17,0,0
2845.N,D,20140214,252.22,252.22,252.22,252.22,0,0
2845.N,D,20140217,252.31,252.31,252.31,252.31,0,0
2845.N,D,20140218,252.3,252.3,252.3,252.3,0,0
2845.N,D,20140219,252.29,252.29,252.29,252.29,0,0
2845.N,D,20140220,252.3,252.3,252.3,252.3,0,0
2845.N,D,20140221,252.36,252.36,252.36,252.36,0,0
2845.N,D,20140224,252.44,252.44,252.44,252.44,0,0
2845.N,D,20140225,252.48,252.48,252.48,252.48,0,0
2845.N,D,20140226,252.52,252.52,252.52,252.52,0,0
2845.N,D,20140227,252.54,252.54,252.54,252.54,0,0
2845.N,D,20140228,252.57,252.57,252.57,252.57,0,0
2845.N,D,20140303,252.5,252.5,252.5,252.5,0,0
2845.N,D,20140304,252.55,252.55,252.55,252.55,0,0
2845.N,D,20140305,252.65,252.65,252.65,252.65,0,0
2845.N,D,20140306,252.68,252.68,252.68,252.68,0,0
2845.N,D,20140307,252.67,252.67,252.67,252.67,0,0
2845.N,D,20140310,252.79,252.79,252.79,252.79,0,0
2845.N,D,20140311,252.74,252.74,252.74,252.74,0,0
2845.N,D,20140312,252.74,252.74,252.74,252.74,0,0
2845.N,D,20140313,252.73,252.73,252.73,252.73,0,0
2845.N,D,20140314,252.74,252.74,252.74,252.74,0,0
2845.N,D,20140317,252.8,252.8,252.8,252.8,0,0
2845.N,D,20140318,252.89,252.89,252.89,252.89,0,0
2845.N,D,20140319,252.89,252.89,252.89,252.89,0,0
2845.N,D,20140320,252.84,252.84,252.84,252.84,0,0
2845.N,D,20140321,252.86,252.86,252.86,252.86,0,0
2845.N,D,20140324,252.95,252.95,252.95,252.95,0,0
2845.N,D,20140325,252.96,252.96,252.96,252.96,0,0
2845.N,D,20140326,252.96,252.96,252.96,252.96,0,0
2845.N,D,20140327,252.95,252.95,252.95,252.95,0,0
2845.N,D,20140328,253,253,253,253,0,0
2845.N,D,20140331,253.02,253.02,253.02,253.02,0,0
2845.N,D,20140401,253.05,253.05,253.05,253.05,0,0
2845.N,D,20140402,253.04,253.04,253.04,253.04,0,0
2845.N,D,20140403,253.1,253.1,253.1,253.1,0,0
2845.N,D,20140404,253.17,253.17,253.17,253.17,0,0
2845.N,D,20140407,253.27,253.27,253.27,253.27,0,0
2845.N,D,20140408,253.31,253.31,253.31,253.31,0,0
2845.N,D,20140409,253.33,253.33,253.33,253.33,0,0
2845.N,D,20140410,253.37,253.37,253.37,253.37,0,0
2845.N,D,20140411,253.38,253.38,253.38,253.38,0,0
2845.N,D,20140414,253.43,253.43,253.43,253.43,0,0
2845.N,D,20140415,253.42,253.42,253.42,253.42,0,0
2845.N,D,20140416,253.42,253.42,253.42,253.42,0,0
2845.N,D,20140417,253.44,253.44,253.44,253.44,0,0
2845.N,D,20140422,253.54,253.54,253.54,253.54,0,0
2845.N,D,20140423,253.62,253.62,253.62,253.62,0,0
2845.N,D,20140424,253.65,253.65,253.65,253.65,0,0
2845.N,D,20140425,253.66,253.66,253.66,253.66,0,0
2845.N,D,20140428,253.72,253.72,253.72,253.72,0,0
2845.N,D,20140429,253.73,253.73,253.73,253.73,0,0
2845.N,D,20140430,253.77,253.77,253.77,253.77,0,0
2845.N,D,20140502,253.81,253.81,253.81,253.81,0,0
2845.N,D,20140505,253.86,253.86,253.86,253.86,0,0
2845.N,D,20140506,253.88,253.88,253.88,253.88,0,0
2845.N,D,20140507,253.93,253.93,253.93,253.93,0,0
2845.N,D,20140508,254.03,254.03,254.03,254.03,0,0
2845.N,D,20140509,254.06,254.06,254.06,254.06,0,0
2845.N,D,20140512,254.12,254.12,254.12,254.12,0,0
2845.N,D,20140513,254.17,254.17,254.17,254.17,0,0
2845.N,D,20140514,254.22,254.22,254.22,254.22,0,0
2845.N,D,20140515,254.27,254.27,254.27,254.27,0,0
2845.N,D,20140516,254.28,254.28,254.28,254.28,0,0
2845.N,D,20140519,254.34,254.34,254.34,254.34,0,0
2845.N,D,20140520,254.33,254.33,254.33,254.33,0,0
2845.N,D,20140521,254.36,254.36,254.36,254.36,0,0
2845.N,D,20140522,254.39,254.39,254.39,254.39,0,0
2845.N,D,20140523,254.4,254.4,254.4,254.4,0,0
2845.N,D,20140526,254.46,254.46,254.46,254.46,0,0
2845.N,D,20140527,254.47,254.47,254.47,254.47,0,0
2845.N,D,20140528,254.5,254.5,254.5,254.5,0,0
2845.N,D,20140529,254.58,254.58,254.58,254.58,0,0
2845.N,D,20140530,254.59,254.59,254.59,254.59,0,0
2845.N,D,20140602,254.67,254.67,254.67,254.67,0,0
2845.N,D,20140603,254.71,254.71,254.71,254.71,0,0
2845.N,D,20140604,254.76,254.76,254.76,254.76,0,0
2845.N,D,20140605,254.87,254.87,254.87,254.87,0,0
2845.N,D,20140606,254.97,254.97,254.97,254.97,0,0
2845.N,D,20140609,255.03,255.03,255.03,255.03,0,0
2845.N,D,20140610,254.98,254.98,254.98,254.98,0,0
2845.N,D,20140611,254.93,254.93,254.93,254.93,0,0
2845.N,D,20140612,254.98,254.98,254.98,254.98,0,0
2845.N,D,20140613,255.04,255.04,255.04,255.04,0,0
2845.N,D,20140616,255.03,255.03,255.03,255.03,0,0
2845.N,D,20140617,255.02,255.02,255.02,255.02,0,0
2845.N,D,20140618,255.03,255.03,255.03,255.03,0,0
2845.N,D,20140620,255.01,255.01,255.01,255.01,0,0
2845.N,D,20140623,255.07,255.07,255.07,255.07,0,0
2845.N,D,20140624,255.14,255.14,255.14,255.14,0,0
