Symbol,Dzieñ,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2644.N,D,20130507,252.9,252.9,252.9,252.9,0,0
2644.N,D,20130508,254.45,254.45,254.45,254.45,0,0
2644.N,D,20130509,253.64,253.64,253.64,253.64,0,0
2644.N,D,20130510,253.56,253.56,253.56,253.56,0,0
2644.N,D,20130513,255.57,255.57,255.57,255.57,0,0
2644.N,D,20130514,258.2,258.2,258.2,258.2,0,0
2644.N,D,20130515,259.84,259.84,259.84,259.84,0,0
2644.N,D,20130516,258.79,258.79,258.79,258.79,0,0
2644.N,D,20130517,258.87,258.87,258.87,258.87,0,0
2644.N,D,20130520,258.37,258.37,258.37,258.37,0,0
2644.N,D,20130521,258.09,258.09,258.09,258.09,0,0
2644.N,D,20130522,259.38,259.38,259.38,259.38,0,0
2644.N,D,20130523,257.86,257.86,257.86,257.86,0,0
2644.N,D,20130524,260.26,260.26,260.26,260.26,0,0
2644.N,D,20130527,265.72,265.72,265.72,265.72,0,0
2644.N,D,20130528,266.89,266.89,266.89,266.89,0,0
2644.N,D,20130529,265.91,265.91,265.91,265.91,0,0
2644.N,D,20130531,267.1,267.1,267.1,267.1,0,0
2644.N,D,20130603,262.77,262.77,262.77,262.77,0,0
2644.N,D,20130604,265.29,265.29,265.29,265.29,0,0
2644.N,D,20130605,265.69,265.69,265.69,265.69,0,0
2644.N,D,20130606,264.08,264.08,264.08,264.08,0,0
2644.N,D,20130607,267.82,267.82,267.82,267.82,0,0
2644.N,D,20130610,268.67,268.67,268.67,268.67,0,0
2644.N,D,20130611,268.01,268.01,268.01,268.01,0,0
2644.N,D,20130612,268.62,268.62,268.62,268.62,0,0
2644.N,D,20130613,267.35,267.35,267.35,267.35,0,0
2644.N,D,20130614,267.99,267.99,267.99,267.99,0,0
2644.N,D,20130617,267.15,267.15,267.15,267.15,0,0
2644.N,D,20130618,266.71,266.71,266.71,266.71,0,0
2644.N,D,20130619,264.86,264.86,264.86,264.86,0,0
2644.N,D,20130620,254.94,254.94,254.94,254.94,0,0
2644.N,D,20130621,249.63,249.63,249.63,249.63,0,0
2644.N,D,20130624,249.96,249.96,249.96,249.96,0,0
2644.N,D,20130625,251.08,251.08,251.08,251.08,0,0
2644.N,D,20130626,250.72,250.72,250.72,250.72,0,0
2644.N,D,20130627,244.71,244.71,244.71,244.71,0,0
2644.N,D,20130628,249.38,249.38,249.38,249.38,0,0
2644.N,D,20130701,249.89,249.89,249.89,249.89,0,0
2644.N,D,20130702,253.89,253.89,253.89,253.89,0,0
2644.N,D,20130703,251.72,251.72,251.72,251.72,0,0
2644.N,D,20130704,254.26,254.26,254.26,254.26,0,0
2644.N,D,20130705,251.45,251.45,251.45,251.45,0,0
2644.N,D,20130708,248.34,248.34,248.34,248.34,0,0
2644.N,D,20130709,247.21,247.21,247.21,247.21,0,0
2644.N,D,20130710,250.83,250.83,250.83,250.83,0,0
2644.N,D,20130711,254.57,254.57,254.57,254.57,0,0
2644.N,D,20130712,256.81,256.81,256.81,256.81,0,0
2644.N,D,20130715,257.15,257.15,257.15,257.15,0,0
2644.N,D,20130716,256.58,256.58,256.58,256.58,0,0
2644.N,D,20130717,257.15,257.15,257.15,257.15,0,0
2644.N,D,20130718,256.75,256.75,256.75,256.75,0,0
2644.N,D,20130719,257.37,257.37,257.37,257.37,0,0
2644.N,D,20130722,257.21,257.21,257.21,257.21,0,0
2644.N,D,20130723,258.79,258.79,258.79,258.79,0,0
2644.N,D,20130724,259.17,259.17,259.17,259.17,0,0
2644.N,D,20130725,258.63,258.63,258.63,258.63,0,0
2644.N,D,20130726,256.69,256.69,256.69,256.69,0,0
2644.N,D,20130729,257.71,257.71,257.71,257.71,0,0
2644.N,D,20130730,258.8,258.8,258.8,258.8,0,0
2644.N,D,20130731,259.82,259.82,259.82,259.82,0,0
2644.N,D,20130801,262.24,262.24,262.24,262.24,0,0
2644.N,D,20130802,266.98,266.98,266.98,266.98,0,0
2644.N,D,20130805,267.34,267.34,267.34,267.34,0,0
2644.N,D,20130806,265.04,265.04,265.04,265.04,0,0
2644.N,D,20130807,266.65,266.65,266.65,266.65,0,0
2644.N,D,20130808,270.1,270.1,270.1,270.1,0,0
2644.N,D,20130809,271.95,271.95,271.95,271.95,0,0
2644.N,D,20130812,274.16,274.16,274.16,274.16,0,0
2644.N,D,20130813,275.32,275.32,275.32,275.32,0,0
2644.N,D,20130814,277.61,277.61,277.61,277.61,0,0
2644.N,D,20130816,276.27,276.27,276.27,276.27,0,0
2644.N,D,20130819,275.16,275.16,275.16,275.16,0,0
2644.N,D,20130820,272.19,272.19,272.19,272.19,0,0
2644.N,D,20130821,271.92,271.92,271.92,271.92,0,0
2644.N,D,20130822,275.43,275.43,275.43,275.43,0,0
2644.N,D,20130823,276.15,276.15,276.15,276.15,0,0
2644.N,D,20130826,275.52,275.52,275.52,275.52,0,0
2644.N,D,20130827,270.37,270.37,270.37,270.37,0,0
2644.N,D,20130828,268.35,268.35,268.35,268.35,0,0
2644.N,D,20130829,269.41,269.41,269.41,269.41,0,0
2644.N,D,20130830,269.43,269.43,269.43,269.43,0,0
2644.N,D,20130902,271.59,271.59,271.59,271.59,0,0
2644.N,D,20130903,270.01,270.01,270.01,270.01,0,0
2644.N,D,20130904,265.2,265.2,265.2,265.2,0,0
2644.N,D,20130905,254.57,254.57,254.57,254.57,0,0
2644.N,D,20130906,259.29,259.29,259.29,259.29,0,0
2644.N,D,20130909,264.56,264.56,264.56,264.56,0,0
2644.N,D,20130910,270.44,270.44,270.44,270.44,0,0
2644.N,D,20130911,272.44,272.44,272.44,272.44,0,0
2644.N,D,20130912,273.52,273.52,273.52,273.52,0,0
2644.N,D,20130913,271.41,271.41,271.41,271.41,0,0
2644.N,D,20130916,269.36,269.36,269.36,269.36,0,0
2644.N,D,20130917,271.55,271.55,271.55,271.55,0,0
2644.N,D,20130918,271.54,271.54,271.54,271.54,0,0
2644.N,D,20130919,275.16,275.16,275.16,275.16,0,0
2644.N,D,20130920,275.05,275.05,275.05,275.05,0,0
2644.N,D,20130923,273.92,273.92,273.92,273.92,0,0
2644.N,D,20130924,273.97,273.97,273.97,273.97,0,0
2644.N,D,20130925,275.19,275.19,275.19,275.19,0,0
2644.N,D,20130926,278.22,278.22,278.22,278.22,0,0
2644.N,D,20130927,277.8,277.8,277.8,277.8,0,0
2644.N,D,20130930,275.15,275.15,275.15,275.15,0,0
2644.N,D,20131001,278.01,278.01,278.01,278.01,0,0
2644.N,D,20131002,278.1,278.1,278.1,278.1,0,0
2644.N,D,20131003,278.73,278.73,278.73,278.73,0,0
2644.N,D,20131004,277.11,277.11,277.11,277.11,0,0
2644.N,D,20131007,275.64,275.64,275.64,275.64,0,0
2644.N,D,20131008,274.59,274.59,274.59,274.59,0,0
2644.N,D,20131009,275.35,275.35,275.35,275.35,0,0
2644.N,D,20131010,282.55,282.55,282.55,282.55,0,0
2644.N,D,20131011,284.19,284.19,284.19,284.19,0,0
2644.N,D,20131014,285.45,285.45,285.45,285.45,0,0
2644.N,D,20131015,286.25,286.25,286.25,286.25,0,0
2644.N,D,20131016,288.03,288.03,288.03,288.03,0,0
2644.N,D,20131017,286.75,286.75,286.75,286.75,0,0
2644.N,D,20131018,287.7,287.7,287.7,287.7,0,0
2644.N,D,20131021,294.36,294.36,294.36,294.36,0,0
2644.N,D,20131022,294.18,294.18,294.18,294.18,0,0
2644.N,D,20131023,292.41,292.41,292.41,292.41,0,0
2644.N,D,20131024,295.63,295.63,295.63,295.63,0,0
2644.N,D,20131025,295.85,295.85,295.85,295.85,0,0
2644.N,D,20131028,297.38,297.38,297.38,297.38,0,0
2644.N,D,20131029,299.34,299.34,299.34,299.34,0,0
2644.N,D,20131030,297.6,297.6,297.6,297.6,0,0
2644.N,D,20131031,295.19,295.19,295.19,295.19,0,0
2644.N,D,20131104,297.06,297.06,297.06,297.06,0,0
2644.N,D,20131105,294.26,294.26,294.26,294.26,0,0
2644.N,D,20131106,296.37,296.37,296.37,296.37,0,0
2644.N,D,20131107,296.04,296.04,296.04,296.04,0,0
2644.N,D,20131108,292.84,292.84,292.84,292.84,0,0
2644.N,D,20131112,292.01,292.01,292.01,292.01,0,0
2644.N,D,20131113,288.6,288.6,288.6,288.6,0,0
2644.N,D,20131114,290.74,290.74,290.74,290.74,0,0
2644.N,D,20131115,295.07,295.07,295.07,295.07,0,0
2644.N,D,20131118,301.26,301.26,301.26,301.26,0,0
2644.N,D,20131119,299.41,299.41,299.41,299.41,0,0
2644.N,D,20131120,299.43,299.43,299.43,299.43,0,0
2644.N,D,20131121,298.47,298.47,298.47,298.47,0,0
2644.N,D,20131122,299.87,299.87,299.87,299.87,0,0
2644.N,D,20131125,302.19,302.19,302.19,302.19,0,0
2644.N,D,20131126,298.57,298.57,298.57,298.57,0,0
2644.N,D,20131127,299.6,299.6,299.6,299.6,0,0
2644.N,D,20131128,298.07,298.07,298.07,298.07,0,0
2644.N,D,20131129,299.62,299.62,299.62,299.62,0,0
2644.N,D,20131202,295.49,295.49,295.49,295.49,0,0
2644.N,D,20131203,291.55,291.55,291.55,291.55,0,0
2644.N,D,20131204,289.25,289.25,289.25,289.25,0,0
2644.N,D,20131205,287.5,287.5,287.5,287.5,0,0
2644.N,D,20131206,287.95,287.95,287.95,287.95,0,0
2644.N,D,20131209,288.6,288.6,288.6,288.6,0,0
2644.N,D,20131210,287.8,287.8,287.8,287.8,0,0
2644.N,D,20131211,287.36,287.36,287.36,287.36,0,0
2644.N,D,20131212,283.86,283.86,283.86,283.86,0,0
2644.N,D,20131213,283.05,283.05,283.05,283.05,0,0
2644.N,D,20131216,282.69,282.69,282.69,282.69,0,0
2644.N,D,20131217,277.5,277.5,277.5,277.5,0,0
2644.N,D,20131218,278.69,278.69,278.69,278.69,0,0
2644.N,D,20131219,276.43,276.43,276.43,276.43,0,0
2644.N,D,20131220,278.46,278.46,278.46,278.46,0,0
2644.N,D,20131223,279.32,279.32,279.32,279.32,0,0
2644.N,D,20131227,277.62,277.62,277.62,277.62,0,0
2644.N,D,20131230,278.41,278.41,278.41,278.41,0,0
2644.N,D,20140102,279.87,279.87,279.87,279.87,0,0
2644.N,D,20140103,278.18,278.18,278.18,278.18,0,0
2644.N,D,20140107,272.75,272.75,272.75,272.75,0,0
2644.N,D,20140108,272.39,272.39,272.39,272.39,0,0
2644.N,D,20140109,268.48,268.48,268.48,268.48,0,0
2644.N,D,20140110,268.34,268.34,268.34,268.34,0,0
2644.N,D,20140113,272.21,272.21,272.21,272.21,0,0
2644.N,D,20140114,273.02,273.02,273.02,273.02,0,0
2644.N,D,20140115,275.6,275.6,275.6,275.6,0,0
2644.N,D,20140116,276.63,276.63,276.63,276.63,0,0
2644.N,D,20140117,274.71,274.71,274.71,274.71,0,0
2644.N,D,20140120,274.82,274.82,274.82,274.82,0,0
2644.N,D,20140121,277.78,277.78,277.78,277.78,0,0
2644.N,D,20140122,279.78,279.78,279.78,279.78,0,0
2644.N,D,20140123,277.75,277.75,277.75,277.75,0,0
2644.N,D,20140124,272.41,272.41,272.41,272.41,0,0
2644.N,D,20140127,269.55,269.55,269.55,269.55,0,0
2644.N,D,20140128,271.18,271.18,271.18,271.18,0,0
2644.N,D,20140129,269.65,269.65,269.65,269.65,0,0
2644.N,D,20140130,271.27,271.27,271.27,271.27,0,0
2644.N,D,20140131,273.64,273.64,273.64,273.64,0,0
2644.N,D,20140203,274.77,274.77,274.77,274.77,0,0
2644.N,D,20140204,272.65,272.65,272.65,272.65,0,0
2644.N,D,20140205,273.65,273.65,273.65,273.65,0,0
2644.N,D,20140206,279.32,279.32,279.32,279.32,0,0
2644.N,D,20140207,279.26,279.26,279.26,279.26,0,0
2644.N,D,20140210,278.71,278.71,278.71,278.71,0,0
2644.N,D,20140211,281.63,281.63,281.63,281.63,0,0
2644.N,D,20140212,284.89,284.89,284.89,284.89,0,0
2644.N,D,20140213,285.16,285.16,285.16,285.16,0,0
2644.N,D,20140214,285.66,285.66,285.66,285.66,0,0
2644.N,D,20140217,286.54,286.54,286.54,286.54,0,0
2644.N,D,20140218,285.42,285.42,285.42,285.42,0,0
2644.N,D,20140219,286.4,286.4,286.4,286.4,0,0
2644.N,D,20140220,283.89,283.89,283.89,283.89,0,0
2644.N,D,20140221,285.92,285.92,285.92,285.92,0,0
2644.N,D,20140224,288.84,288.84,288.84,288.84,0,0
2644.N,D,20140225,286.24,286.24,286.24,286.24,0,0
2644.N,D,20140226,282.43,282.43,282.43,282.43,0,0
2644.N,D,20140227,282.14,282.14,282.14,282.14,0,0
2644.N,D,20140228,287.04,287.04,287.04,287.04,0,0
2644.N,D,20140303,273.45,273.45,273.45,273.45,0,0
2644.N,D,20140304,279.77,279.77,279.77,279.77,0,0
2644.N,D,20140305,279.89,279.89,279.89,279.89,0,0
2644.N,D,20140306,281.4,281.4,281.4,281.4,0,0
2644.N,D,20140307,278.46,278.46,278.46,278.46,0,0
2644.N,D,20140310,274.27,274.27,274.27,274.27,0,0
2644.N,D,20140311,274.73,274.73,274.73,274.73,0,0
2644.N,D,20140312,271.15,271.15,271.15,271.15,0,0
2644.N,D,20140313,268.32,268.32,268.32,268.32,0,0
2644.N,D,20140314,266.15,266.15,266.15,266.15,0,0
2644.N,D,20140317,272.34,272.34,272.34,272.34,0,0
2644.N,D,20140318,271.68,271.68,271.68,271.68,0,0
2644.N,D,20140319,269.84,269.84,269.84,269.84,0,0
2644.N,D,20140320,271.16,271.16,271.16,271.16,0,0
2644.N,D,20140321,270.98,270.98,270.98,270.98,0,0
2644.N,D,20140324,270.55,270.55,270.55,270.55,0,0
2644.N,D,20140325,274.04,274.04,274.04,274.04,0,0
2644.N,D,20140326,276.93,276.93,276.93,276.93,0,0
2644.N,D,20140327,276.71,276.71,276.71,276.71,0,0
2644.N,D,20140328,277.83,277.83,277.83,277.83,0,0
2644.N,D,20140331,280.56,280.56,280.56,280.56,0,0
2644.N,D,20140401,281.75,281.75,281.75,281.75,0,0
2644.N,D,20140402,283.33,283.33,283.33,283.33,0,0
2644.N,D,20140403,281.39,281.39,281.39,281.39,0,0
2644.N,D,20140404,283.02,283.02,283.02,283.02,0,0
2644.N,D,20140407,281.24,281.24,281.24,281.24,0,0
2644.N,D,20140408,282.32,282.32,282.32,282.32,0,0
2644.N,D,20140409,281.99,281.99,281.99,281.99,0,0
2644.N,D,20140410,282.71,282.71,282.71,282.71,0,0
2644.N,D,20140411,281.55,281.55,281.55,281.55,0,0
2644.N,D,20140414,279.29,279.29,279.29,279.29,0,0
2644.N,D,20140415,276.14,276.14,276.14,276.14,0,0
2644.N,D,20140416,274.54,274.54,274.54,274.54,0,0
2644.N,D,20140417,277.87,277.87,277.87,277.87,0,0
2644.N,D,20140422,279.69,279.69,279.69,279.69,0,0
2644.N,D,20140423,279.36,279.36,279.36,279.36,0,0
2644.N,D,20140424,278.19,278.19,278.19,278.19,0,0
2644.N,D,20140425,276.55,276.55,276.55,276.55,0,0
2644.N,D,20140428,277.39,277.39,277.39,277.39,0,0
2644.N,D,20140429,278.63,278.63,278.63,278.63,0,0
2644.N,D,20140430,279.09,279.09,279.09,279.09,0,0
2644.N,D,20140502,278.67,278.67,278.67,278.67,0,0
2644.N,D,20140505,276.47,276.47,276.47,276.47,0,0
2644.N,D,20140506,274.77,274.77,274.77,274.77,0,0
2644.N,D,20140507,273.39,273.39,273.39,273.39,0,0
2644.N,D,20140508,274.47,274.47,274.47,274.47,0,0
2644.N,D,20140509,272.76,272.76,272.76,272.76,0,0
2644.N,D,20140512,275.25,275.25,275.25,275.25,0,0
2644.N,D,20140513,275.75,275.75,275.75,275.75,0,0
2644.N,D,20140514,277.33,277.33,277.33,277.33,0,0
2644.N,D,20140515,275.48,275.48,275.48,275.48,0,0
2644.N,D,20140516,275.27,275.27,275.27,275.27,0,0
2644.N,D,20140519,276.22,276.22,276.22,276.22,0,0
2644.N,D,20140520,276.65,276.65,276.65,276.65,0,0
2644.N,D,20140521,277.34,277.34,277.34,277.34,0,0
2644.N,D,20140522,281.45,281.45,281.45,281.45,0,0
2644.N,D,20140523,282.38,282.38,282.38,282.38,0,0
2644.N,D,20140526,283.25,283.25,283.25,283.25,0,0
2644.N,D,20140527,282.61,282.61,282.61,282.61,0,0
2644.N,D,20140528,281.64,281.64,281.64,281.64,0,0
2644.N,D,20140529,283.86,283.86,283.86,283.86,0,0
2644.N,D,20140530,281.66,281.66,281.66,281.66,0,0
2644.N,D,20140602,282.21,282.21,282.21,282.21,0,0
2644.N,D,20140603,282.67,282.67,282.67,282.67,0,0
2644.N,D,20140604,282.81,282.81,282.81,282.81,0,0
2644.N,D,20140605,284.26,284.26,284.26,284.26,0,0
2644.N,D,20140606,286,286,286,286,0,0
2644.N,D,20140609,285.01,285.01,285.01,285.01,0,0
2644.N,D,20140610,286.52,286.52,286.52,286.52,0,0
2644.N,D,20140611,285.3,285.3,285.3,285.3,0,0
2644.N,D,20140612,284.43,284.43,284.43,284.43,0,0
2644.N,D,20140613,283.93,283.93,283.93,283.93,0,0
2644.N,D,20140616,282.79,282.79,282.79,282.79,0,0
2644.N,D,20140617,284.68,284.68,284.68,284.68,0,0
2644.N,D,20140618,285.35,285.35,285.35,285.35,0,0
2644.N,D,20140620,284.95,284.95,284.95,284.95,0,0
2644.N,D,20140623,285.61,285.61,285.61,285.61,0,0
2644.N,D,20140624,285.35,285.35,285.35,285.35,0,0
2644.N,D,20140625,281.59,281.59,281.59,281.59,0,0
2644.N,D,20140626,280.54,280.54,280.54,280.54,0,0
2644.N,D,20140627,280.75,280.75,280.75,280.75,0,0
2644.N,D,20140630,281.45,281.45,281.45,281.45,0,0
2644.N,D,20140701,280.19,280.19,280.19,280.19,0,0
2644.N,D,20140702,276.35,276.35,276.35,276.35,0,0
2644.N,D,20140703,275.2,275.2,275.2,275.2,0,0
2644.N,D,20140704,275.64,275.64,275.64,275.64,0,0
2644.N,D,20140707,277.23,277.23,277.23,277.23,0,0
2644.N,D,20140708,276.26,276.26,276.26,276.26,0,0
2644.N,D,20140709,274.96,274.96,274.96,274.96,0,0
2644.N,D,20140710,273.65,273.65,273.65,273.65,0,0
2644.N,D,20140711,276.12,276.12,276.12,276.12,0,0
2644.N,D,20140714,277.41,277.41,277.41,277.41,0,0
2644.N,D,20140715,277.65,277.65,277.65,277.65,0,0
2644.N,D,20140716,277.83,277.83,277.83,277.83,0,0
2644.N,D,20140717,277.51,277.51,277.51,277.51,0,0
2644.N,D,20140718,276.36,276.36,276.36,276.36,0,0
2644.N,D,20140721,276.3,276.3,276.3,276.3,0,0
2644.N,D,20140722,278.24,278.24,278.24,278.24,0,0
2644.N,D,20140723,278.39,278.39,278.39,278.39,0,0
2644.N,D,20140724,278.79,278.79,278.79,278.79,0,0
2644.N,D,20140725,279.14,279.14,279.14,279.14,0,0
2644.N,D,20140728,279.06,279.06,279.06,279.06,0,0
2644.N,D,20140729,277.85,277.85,277.85,277.85,0,0
2644.N,D,20140730,274.45,274.45,274.45,274.45,0,0
2644.N,D,20140731,273.24,273.24,273.24,273.24,0,0
2644.N,D,20140801,274.63,274.63,274.63,274.63,0,0
2644.N,D,20140804,276.96,276.96,276.96,276.96,0,0
2644.N,D,20140805,276.65,276.65,276.65,276.65,0,0
2644.N,D,20140806,275.19,275.19,275.19,275.19,0,0
2644.N,D,20140807,272.37,272.37,272.37,272.37,0,0
2644.N,D,20140808,270.41,270.41,270.41,270.41,0,0
2644.N,D,20140811,273.99,273.99,273.99,273.99,0,0
2644.N,D,20140812,274.04,274.04,274.04,274.04,0,0
2644.N,D,20140813,277.34,277.34,277.34,277.34,0,0
2644.N,D,20140814,279.28,279.28,279.28,279.28,0,0
2644.N,D,20140818,282.71,282.71,282.71,282.71,0,0
2644.N,D,20140819,282.69,282.69,282.69,282.69,0,0
2644.N,D,20140820,283.91,283.91,283.91,283.91,0,0
2644.N,D,20140821,284.56,284.56,284.56,284.56,0,0
2644.N,D,20140822,283.79,283.79,283.79,283.79,0,0
2644.N,D,20140825,284.83,284.83,284.83,284.83,0,0
2644.N,D,20140826,286.35,286.35,286.35,286.35,0,0
2644.N,D,20140827,286.44,286.44,286.44,286.44,0,0
2644.N,D,20140828,282.26,282.26,282.26,282.26,0,0
2644.N,D,20140829,282.61,282.61,282.61,282.61,0,0
2644.N,D,20140901,284.95,284.95,284.95,284.95,0,0
2644.N,D,20140902,286.48,286.48,286.48,286.48,0,0
2644.N,D,20140903,291.57,291.57,291.57,291.57,0,0
2644.N,D,20140904,293.56,293.56,293.56,293.56,0,0
2644.N,D,20140905,293.95,293.95,293.95,293.95,0,0
2644.N,D,20140908,294.98,294.98,294.98,294.98,0,0
2644.N,D,20140909,294.29,294.29,294.29,294.29,0,0
2644.N,D,20140910,294.82,294.82,294.82,294.82,0,0
2644.N,D,20140911,292.44,292.44,292.44,292.44,0,0
2644.N,D,20140912,292.77,292.77,292.77,292.77,0,0
2644.N,D,20140915,294.39,294.39,294.39,294.39,0,0
2644.N,D,20140916,295.76,295.76,295.76,295.76,0,0
2644.N,D,20140917,297.69,297.69,297.69,297.69,0,0
2644.N,D,20140918,296.91,296.91,296.91,296.91,0,0
2644.N,D,20140919,299.64,299.64,299.64,299.64,0,0
2644.N,D,20140922,298.39,298.39,298.39,298.39,0,0
2644.N,D,20140923,294.8,294.8,294.8,294.8,0,0
2644.N,D,20140924,294.06,294.06,294.06,294.06,0,0
2644.N,D,20140925,294.72,294.72,294.72,294.72,0,0
2644.N,D,20140926,294.82,294.82,294.82,294.82,0,0
2644.N,D,20140929,294.38,294.38,294.38,294.38,0,0
2644.N,D,20140930,295.75,295.75,295.75,295.75,0,0
2644.N,D,20141001,292.03,292.03,292.03,292.03,0,0
2644.N,D,20141002,289.47,289.47,289.47,289.47,0,0
2644.N,D,20141003,291.23,291.23,291.23,291.23,0,0
2644.N,D,20141006,291.76,291.76,291.76,291.76,0,0
2644.N,D,20141007,290.42,290.42,290.42,290.42,0,0
2644.N,D,20141008,287.58,287.58,287.58,287.58,0,0
2644.N,D,20141009,289.22,289.22,289.22,289.22,0,0
2644.N,D,20141010,285.46,285.46,285.46,285.46,0,0
2644.N,D,20141013,285.02,285.02,285.02,285.02,0,0
2644.N,D,20141014,285.64,285.64,285.64,285.64,0,0
2644.N,D,20141015,283.96,283.96,283.96,283.96,0,0
2644.N,D,20141016,282.67,282.67,282.67,282.67,0,0
2644.N,D,20141017,284.82,284.82,284.82,284.82,0,0
2644.N,D,20141020,284.09,284.09,284.09,284.09,0,0
2644.N,D,20141021,287.81,287.81,287.81,287.81,0,0
2644.N,D,20141022,288.83,288.83,288.83,288.83,0,0
2644.N,D,20141023,289.96,289.96,289.96,289.96,0,0
2644.N,D,20141024,289.88,289.88,289.88,289.88,0,0
2644.N,D,20141027,290.11,290.11,290.11,290.11,0,0
2644.N,D,20141028,291.53,291.53,291.53,291.53,0,0
2644.N,D,20141029,290.51,290.51,290.51,290.51,0,0
2644.N,D,20141030,289.79,289.79,289.79,289.79,0,0
2644.N,D,20141031,291.55,291.55,291.55,291.55,0,0
2644.N,D,20141103,291.95,291.95,291.95,291.95,0,0
2644.N,D,20141104,292.07,292.07,292.07,292.07,0,0
2644.N,D,20141105,290.32,290.32,290.32,290.32,0,0
2644.N,D,20141106,289.69,289.69,289.69,289.69,0,0
2644.N,D,20141107,289.66,289.66,289.66,289.66,0,0
2644.N,D,20141110,289.59,289.59,289.59,289.59,0,0
2644.N,D,20141112,289.34,289.34,289.34,289.34,0,0
2644.N,D,20141113,288.31,288.31,288.31,288.31,0,0
2644.N,D,20141114,290.08,290.08,290.08,290.08,0,0
2644.N,D,20141117,289.24,289.24,289.24,289.24,0,0
2644.N,D,20141118,290.25,290.25,290.25,290.25,0,0
2644.N,D,20141119,289.89,289.89,289.89,289.89,0,0
2644.N,D,20141120,287.66,287.66,287.66,287.66,0,0
2644.N,D,20141121,290.37,290.37,290.37,290.37,0,0
2644.N,D,20141124,289.15,289.15,289.15,289.15,0,0
2644.N,D,20141125,288.03,288.03,288.03,288.03,0,0
2644.N,D,20141126,289.61,289.61,289.61,289.61,0,0
2644.N,D,20141127,290.13,290.13,290.13,290.13,0,0
2644.N,D,20141128,290.18,290.18,290.18,290.18,0,0
2644.N,D,20141201,289.39,289.39,289.39,289.39,0,0
2644.N,D,20141202,292,292,292,292,0,0
2644.N,D,20141203,292.12,292.12,292.12,292.12,0,0
2644.N,D,20141204,290.56,290.56,290.56,290.56,0,0
2644.N,D,20141205,291.73,291.73,291.73,291.73,0,0
2644.N,D,20141208,290.92,290.92,290.92,290.92,0,0
2644.N,D,20141209,287.75,287.75,287.75,287.75,0,0
2644.N,D,20141210,285.74,285.74,285.74,285.74,0,0
2644.N,D,20141211,286.14,286.14,286.14,286.14,0,0
2644.N,D,20141212,284.87,284.87,284.87,284.87,0,0
2644.N,D,20141215,281.26,281.26,281.26,281.26,0,0
2644.N,D,20141216,275.63,275.63,275.63,275.63,0,0
2644.N,D,20141217,276.94,276.94,276.94,276.94,0,0
2644.N,D,20141218,282.23,282.23,282.23,282.23,0,0
2644.N,D,20141219,280.73,280.73,280.73,280.73,0,0
2644.N,D,20141222,281.76,281.76,281.76,281.76,0,0
2644.N,D,20141223,281.91,281.91,281.91,281.91,0,0
2644.N,D,20141229,280.71,280.71,280.71,280.71,0,0
2644.N,D,20141230,282.73,282.73,282.73,282.73,0,0
2644.N,D,20150102,282.9,282.9,282.9,282.9,0,0
2644.N,D,20150105,279.36,279.36,279.36,279.36,0,0
2644.N,D,20150107,283.78,283.78,283.78,283.78,0,0
2644.N,D,20150108,288.19,288.19,288.19,288.19,0,0
2644.N,D,20150109,287.09,287.09,287.09,287.09,0,0
2644.N,D,20150112,286.66,286.66,286.66,286.66,0,0
2644.N,D,20150113,290.09,290.09,290.09,290.09,0,0
2644.N,D,20150114,288.49,288.49,288.49,288.49,0,0
2644.N,D,20150115,283.65,283.65,283.65,283.65,0,0
2644.N,D,20150116,282.94,282.94,282.94,282.94,0,0
2644.N,D,20150119,281.85,281.85,281.85,281.85,0,0
2644.N,D,20150120,282.09,282.09,282.09,282.09,0,0
2644.N,D,20150121,286.19,286.19,286.19,286.19,0,0
2644.N,D,20150122,288.15,288.15,288.15,288.15,0,0
2644.N,D,20150123,289.4,289.4,289.4,289.4,0,0
2644.N,D,20150126,289.54,289.54,289.54,289.54,0,0
2644.N,D,20150127,289.25,289.25,289.25,289.25,0,0
2644.N,D,20150128,288.04,288.04,288.04,288.04,0,0
2644.N,D,20150129,289.94,289.94,289.94,289.94,0,0
2644.N,D,20150130,290.15,290.15,290.15,290.15,0,0
2644.N,D,20150202,289.04,289.04,289.04,289.04,0,0
2644.N,D,20150203,290.35,290.35,290.35,290.35,0,0
2644.N,D,20150204,289.65,289.65,289.65,289.65,0,0
2644.N,D,20150205,290.39,290.39,290.39,290.39,0,0
2644.N,D,20150206,290.9,290.9,290.9,290.9,0,0
2644.N,D,20150209,288.47,288.47,288.47,288.47,0,0
2644.N,D,20150210,288.63,288.63,288.63,288.63,0,0
2644.N,D,20150211,287.37,287.37,287.37,287.37,0,0
2644.N,D,20150212,290.23,290.23,290.23,290.23,0,0
2644.N,D,20150213,292.1,292.1,292.1,292.1,0,0
2644.N,D,20150216,294.09,294.09,294.09,294.09,0,0
2644.N,D,20150217,293.68,293.68,293.68,293.68,0,0
2644.N,D,20150218,293.2,293.2,293.2,293.2,0,0
2644.N,D,20150219,293.24,293.24,293.24,293.24,0,0
2644.N,D,20150220,293.21,293.21,293.21,293.21,0,0
2644.N,D,20150223,295.49,295.49,295.49,295.49,0,0
2644.N,D,20150224,296.09,296.09,296.09,296.09,0,0
2644.N,D,20150225,295.04,295.04,295.04,295.04,0,0
