Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2840.N,D,20120828,316.66,316.66,316.66,316.66,0,0
2840.N,D,20120829,315.28,315.28,315.28,315.28,0,0
2840.N,D,20120830,314.7,314.7,314.7,314.7,0,0
2840.N,D,20120831,318.55,318.55,318.55,318.55,0,0
2840.N,D,20120903,318.58,318.58,318.58,318.58,0,0
2840.N,D,20120904,316.74,316.74,316.74,316.74,0,0
2840.N,D,20120905,318.48,318.48,318.48,318.48,0,0
2840.N,D,20120906,321.23,321.23,321.23,321.23,0,0
2840.N,D,20120907,323.47,323.47,323.47,323.47,0,0
2840.N,D,20120910,324.31,324.31,324.31,324.31,0,0
2840.N,D,20120911,324.72,324.72,324.72,324.72,0,0
2840.N,D,20120912,324.57,324.57,324.57,324.57,0,0
2840.N,D,20120913,324.63,324.63,324.63,324.63,0,0
2840.N,D,20120914,331.02,331.02,331.02,331.02,0,0
2840.N,D,20120917,330.1,330.1,330.1,330.1,0,0
2840.N,D,20120918,329.8,329.8,329.8,329.8,0,0
2840.N,D,20120919,330.57,330.57,330.57,330.57,0,0
2840.N,D,20120920,328.5,328.5,328.5,328.5,0,0
2840.N,D,20120921,328.42,328.42,328.42,328.42,0,0
2840.N,D,20120924,327.47,327.47,327.47,327.47,0,0
2840.N,D,20120925,329.55,329.55,329.55,329.55,0,0
2840.N,D,20120926,327.05,327.05,327.05,327.05,0,0
2840.N,D,20120927,328.95,328.95,328.95,328.95,0,0
2840.N,D,20120928,328.06,328.06,328.06,328.06,0,0
2840.N,D,20121001,330.77,330.77,330.77,330.77,0,0
2840.N,D,20121002,331.53,331.53,331.53,331.53,0,0
2840.N,D,20121003,330.23,330.23,330.23,330.23,0,0
2840.N,D,20121004,328.55,328.55,328.55,328.55,0,0
2840.N,D,20121005,332.84,332.84,332.84,332.84,0,0
2840.N,D,20121008,331.75,331.75,331.75,331.75,0,0
2840.N,D,20121009,330.26,330.26,330.26,330.26,0,0
2840.N,D,20121010,332.43,332.43,332.43,332.43,0,0
2840.N,D,20121011,332.57,332.57,332.57,332.57,0,0
2840.N,D,20121012,330.99,330.99,330.99,330.99,0,0
2840.N,D,20121015,330.9,330.9,330.9,330.9,0,0
2840.N,D,20121016,333.11,333.11,333.11,333.11,0,0
2840.N,D,20121017,332.5,332.5,332.5,332.5,0,0
2840.N,D,20121018,333.58,333.58,333.58,333.58,0,0
2840.N,D,20121019,328.29,328.29,328.29,328.29,0,0
2840.N,D,20121022,328.23,328.23,328.23,328.23,0,0
2840.N,D,20121023,324.57,324.57,324.57,324.57,0,0
2840.N,D,20121024,324.75,324.75,324.75,324.75,0,0
2840.N,D,20121025,324.51,324.51,324.51,324.51,0,0
2840.N,D,20121026,323.3,323.3,323.3,323.3,0,0
2840.N,D,20121029,322.68,322.68,322.68,322.68,0,0
2840.N,D,20121030,323.59,323.59,323.59,323.59,0,0
2840.N,D,20121031,322.95,322.95,322.95,322.95,0,0
2840.N,D,20121102,324.88,324.88,324.88,324.88,0,0
2840.N,D,20121105,324.83,324.83,324.83,324.83,0,0
2840.N,D,20121106,323.63,323.63,323.63,323.63,0,0
2840.N,D,20121107,321.28,321.28,321.28,321.28,0,0
2840.N,D,20121108,321.25,321.25,321.25,321.25,0,0
2840.N,D,20121109,320.2,320.2,320.2,320.2,0,0
2840.N,D,20121112,320.86,320.86,320.86,320.86,0,0
2840.N,D,20121113,322.27,322.27,322.27,322.27,0,0
2840.N,D,20121114,323.53,323.53,323.53,323.53,0,0
2840.N,D,20121115,324.16,324.16,324.16,324.16,0,0
2840.N,D,20121116,323.72,323.72,323.72,323.72,0,0
2840.N,D,20121119,327.01,327.01,327.01,327.01,0,0
2840.N,D,20121120,327.56,327.56,327.56,327.56,0,0
2840.N,D,20121121,325.91,325.91,325.91,325.91,0,0
2840.N,D,20121122,324.33,324.33,324.33,324.33,0,0
2840.N,D,20121123,325.41,325.41,325.41,325.41,0,0
2840.N,D,20121126,326.43,326.43,326.43,326.43,0,0
2840.N,D,20121127,328.36,328.36,328.36,328.36,0,0
2840.N,D,20121128,328.42,328.42,328.42,328.42,0,0
2840.N,D,20121129,329.49,329.49,329.49,329.49,0,0
2840.N,D,20121130,330.43,330.43,330.43,330.43,0,0
2840.N,D,20121203,331.42,331.42,331.42,331.42,0,0
2840.N,D,20121204,333.28,333.28,333.28,333.28,0,0
2840.N,D,20121205,334.8,334.8,334.8,334.8,0,0
2840.N,D,20121206,336.29,336.29,336.29,336.29,0,0
2840.N,D,20121207,333.48,333.48,333.48,333.48,0,0
2840.N,D,20121210,334.51,334.51,334.51,334.51,0,0
2840.N,D,20121211,337.66,337.66,337.66,337.66,0,0
2840.N,D,20121212,339.69,339.69,339.69,339.69,0,0
2840.N,D,20121213,339.84,339.84,339.84,339.84,0,0
2840.N,D,20121214,341.59,341.59,341.59,341.59,0,0
2840.N,D,20121217,342.34,342.34,342.34,342.34,0,0
2840.N,D,20121218,344.89,344.89,344.89,344.89,0,0
2840.N,D,20121219,347.27,347.27,347.27,347.27,0,0
2840.N,D,20121220,346.6,346.6,346.6,346.6,0,0
2840.N,D,20121221,344.81,344.81,344.81,344.81,0,0
2840.N,D,20121227,346.16,346.16,346.16,346.16,0,0
2840.N,D,20121228,345.18,345.18,345.18,345.18,0,0
2840.N,D,20130102,348.84,348.84,348.84,348.84,0,0
2840.N,D,20130103,349.43,349.43,349.43,349.43,0,0
2840.N,D,20130104,346.77,346.77,346.77,346.77,0,0
2840.N,D,20130107,345.51,345.51,345.51,345.51,0,0
2840.N,D,20130108,344.74,344.74,344.74,344.74,0,0
2840.N,D,20130109,346.03,346.03,346.03,346.03,0,0
2840.N,D,20130110,345.93,345.93,345.93,345.93,0,0
2840.N,D,20130111,345.7,345.7,345.7,345.7,0,0
2840.N,D,20130114,346.62,346.62,346.62,346.62,0,0
2840.N,D,20130115,344.78,344.78,344.78,344.78,0,0
2840.N,D,20130116,347.62,347.62,347.62,347.62,0,0
2840.N,D,20130117,348.65,348.65,348.65,348.65,0,0
2840.N,D,20130118,351.09,351.09,351.09,351.09,0,0
2840.N,D,20130121,352.04,352.04,352.04,352.04,0,0
2840.N,D,20130122,351.76,351.76,351.76,351.76,0,0
2840.N,D,20130123,350.38,350.38,350.38,350.38,0,0
2840.N,D,20130124,351.72,351.72,351.72,351.72,0,0
2840.N,D,20130125,350.59,350.59,350.59,350.59,0,0
2840.N,D,20130128,349.06,349.06,349.06,349.06,0,0
2840.N,D,20130129,349.81,349.81,349.81,349.81,0,0
2840.N,D,20130130,346.61,346.61,346.61,346.61,0,0
2840.N,D,20130131,345.86,345.86,345.86,345.86,0,0
2840.N,D,20130201,346.52,346.52,346.52,346.52,0,0
2840.N,D,20130204,344.38,344.38,344.38,344.38,0,0
2840.N,D,20130205,344.98,344.98,344.98,344.98,0,0
2840.N,D,20130206,342.58,342.58,342.58,342.58,0,0
2840.N,D,20130207,344.13,344.13,344.13,344.13,0,0
2840.N,D,20130208,346.84,346.84,346.84,346.84,0,0
2840.N,D,20130211,345.92,345.92,345.92,345.92,0,0
2840.N,D,20130212,343.96,343.96,343.96,343.96,0,0
2840.N,D,20130213,344.4,344.4,344.4,344.4,0,0
2840.N,D,20130214,342.68,342.68,342.68,342.68,0,0
2840.N,D,20130215,343.27,343.27,343.27,343.27,0,0
2840.N,D,20130218,344.05,344.05,344.05,344.05,0,0
2840.N,D,20130219,343.59,343.59,343.59,343.59,0,0
2840.N,D,20130220,341.85,341.85,341.85,341.85,0,0
2840.N,D,20130221,341.38,341.38,341.38,341.38,0,0
2840.N,D,20130222,342.05,342.05,342.05,342.05,0,0
2840.N,D,20130225,344.99,344.99,344.99,344.99,0,0
2840.N,D,20130226,341.98,341.98,341.98,341.98,0,0
2840.N,D,20130227,344.11,344.11,344.11,344.11,0,0
2840.N,D,20130228,344.06,344.06,344.06,344.06,0,0
2840.N,D,20130301,344.89,344.89,344.89,344.89,0,0
2840.N,D,20130304,343.55,343.55,343.55,343.55,0,0
2840.N,D,20130305,346.64,346.64,346.64,346.64,0,0
2840.N,D,20130306,346.96,346.96,346.96,346.96,0,0
2840.N,D,20130307,348.16,348.16,348.16,348.16,0,0
2840.N,D,20130308,350.37,350.37,350.37,350.37,0,0
2840.N,D,20130311,348.91,348.91,348.91,348.91,0,0
2840.N,D,20130312,348.48,348.48,348.48,348.48,0,0
2840.N,D,20130313,348.25,348.25,348.25,348.25,0,0
2840.N,D,20130314,350.12,350.12,350.12,350.12,0,0
2840.N,D,20130315,349.28,349.28,349.28,349.28,0,0
2840.N,D,20130318,347.04,347.04,347.04,347.04,0,0
2840.N,D,20130319,343.37,343.37,343.37,343.37,0,0
2840.N,D,20130320,344.7,344.7,344.7,344.7,0,0
2840.N,D,20130321,341.78,341.78,341.78,341.78,0,0
2840.N,D,20130322,339.67,339.67,339.67,339.67,0,0
2840.N,D,20130325,336.28,336.28,336.28,336.28,0,0
2840.N,D,20130326,337.91,337.91,337.91,337.91,0,0
2840.N,D,20130327,340.88,340.88,340.88,340.88,0,0
2840.N,D,20130328,340.51,340.51,340.51,340.51,0,0
2840.N,D,20130402,343.22,343.22,343.22,343.22,0,0
2840.N,D,20130403,338.9,338.9,338.9,338.9,0,0
2840.N,D,20130404,339.06,339.06,339.06,339.06,0,0
2840.N,D,20130405,339.04,339.04,339.04,339.04,0,0
2840.N,D,20130408,340.17,340.17,340.17,340.17,0,0
2840.N,D,20130409,340.44,340.44,340.44,340.44,0,0
2840.N,D,20130410,342.64,342.64,342.64,342.64,0,0
2840.N,D,20130411,346.44,346.44,346.44,346.44,0,0
2840.N,D,20130412,344.55,344.55,344.55,344.55,0,0
2840.N,D,20130415,339.09,339.09,339.09,339.09,0,0
2840.N,D,20130417,334.99,334.99,334.99,334.99,0,0
2840.N,D,20130418,331.27,331.27,331.27,331.27,0,0
2840.N,D,20130419,332.07,332.07,332.07,332.07,0,0
2840.N,D,20130422,330.48,330.48,330.48,330.48,0,0
2840.N,D,20130423,329.03,329.03,329.03,329.03,0,0
2840.N,D,20130424,330.2,330.2,330.2,330.2,0,0
2840.N,D,20130425,330.83,330.83,330.83,330.83,0,0
2840.N,D,20130426,331.62,331.62,331.62,331.62,0,0
2840.N,D,20130429,332.66,332.66,332.66,332.66,0,0
2840.N,D,20130430,334.97,334.97,334.97,334.97,0,0
2840.N,D,20130502,334.79,334.79,334.79,334.79,0,0
2840.N,D,20130506,337.75,337.75,337.75,337.75,0,0
2840.N,D,20130507,339.66,339.66,339.66,339.66,0,0
2840.N,D,20130508,342.43,342.43,342.43,342.43,0,0
2840.N,D,20130509,341.02,341.02,341.02,341.02,0,0
2840.N,D,20130510,341.92,341.92,341.92,341.92,0,0
2840.N,D,20130513,344.37,344.37,344.37,344.37,0,0
2840.N,D,20130514,349.25,349.25,349.25,349.25,0,0
2840.N,D,20130515,349.46,349.46,349.46,349.46,0,0
2840.N,D,20130516,350.78,350.78,350.78,350.78,0,0
2840.N,D,20130517,351.41,351.41,351.41,351.41,0,0
2840.N,D,20130520,352.93,352.93,352.93,352.93,0,0
2840.N,D,20130521,351.7,351.7,351.7,351.7,0,0
2840.N,D,20130522,352.66,352.66,352.66,352.66,0,0
2840.N,D,20130523,351.05,351.05,351.05,351.05,0,0
2840.N,D,20130524,353.55,353.55,353.55,353.55,0,0
2840.N,D,20130527,360.69,360.69,360.69,360.69,0,0
2840.N,D,20130528,362.07,362.07,362.07,362.07,0,0
2840.N,D,20130529,361.72,361.72,361.72,361.72,0,0
2840.N,D,20130531,363.15,363.15,363.15,363.15,0,0
2840.N,D,20130603,358.92,358.92,358.92,358.92,0,0
2840.N,D,20130604,360.73,360.73,360.73,360.73,0,0
2840.N,D,20130605,362.34,362.34,362.34,362.34,0,0
2840.N,D,20130606,361.79,361.79,361.79,361.79,0,0
2840.N,D,20130607,366.27,366.27,366.27,366.27,0,0
2840.N,D,20130610,369.33,369.33,369.33,369.33,0,0
2840.N,D,20130611,368.68,368.68,368.68,368.68,0,0
2840.N,D,20130612,369.92,369.92,369.92,369.92,0,0
2840.N,D,20130613,368.96,368.96,368.96,368.96,0,0
2840.N,D,20130614,368.94,368.94,368.94,368.94,0,0
2840.N,D,20130617,367.96,367.96,367.96,367.96,0,0
2840.N,D,20130618,368.55,368.55,368.55,368.55,0,0
2840.N,D,20130619,366.3,366.3,366.3,366.3,0,0
2840.N,D,20130620,355.68,355.68,355.68,355.68,0,0
2840.N,D,20130621,348.88,348.88,348.88,348.88,0,0
2840.N,D,20130624,347.51,347.51,347.51,347.51,0,0
2840.N,D,20130625,350.13,350.13,350.13,350.13,0,0
2840.N,D,20130626,349.47,349.47,349.47,349.47,0,0
2840.N,D,20130627,342.36,342.36,342.36,342.36,0,0
2840.N,D,20130628,348.49,348.49,348.49,348.49,0,0
2840.N,D,20130701,347.92,347.92,347.92,347.92,0,0
2840.N,D,20130702,352.24,352.24,352.24,352.24,0,0
2840.N,D,20130703,349.47,349.47,349.47,349.47,0,0
2840.N,D,20130704,351.36,351.36,351.36,351.36,0,0
2840.N,D,20130705,347.37,347.37,347.37,347.37,0,0
2840.N,D,20130708,342.99,342.99,342.99,342.99,0,0
2840.N,D,20130709,340.77,340.77,340.77,340.77,0,0
2840.N,D,20130710,344.27,344.27,344.27,344.27,0,0
2840.N,D,20130711,349.89,349.89,349.89,349.89,0,0
2840.N,D,20130712,353.08,353.08,353.08,353.08,0,0
2840.N,D,20130715,353.41,353.41,353.41,353.41,0,0
2840.N,D,20130716,352.73,352.73,352.73,352.73,0,0
2840.N,D,20130717,353.33,353.33,353.33,353.33,0,0
2840.N,D,20130718,353.95,353.95,353.95,353.95,0,0
2840.N,D,20130719,354.97,354.97,354.97,354.97,0,0
2840.N,D,20130722,354.43,354.43,354.43,354.43,0,0
2840.N,D,20130723,355.96,355.96,355.96,355.96,0,0
2840.N,D,20130724,356.25,356.25,356.25,356.25,0,0
2840.N,D,20130725,356.16,356.16,356.16,356.16,0,0
2840.N,D,20130726,353.18,353.18,353.18,353.18,0,0
2840.N,D,20130729,354.63,354.63,354.63,354.63,0,0
2840.N,D,20130730,356.11,356.11,356.11,356.11,0,0
2840.N,D,20130731,357.12,357.12,357.12,357.12,0,0
2840.N,D,20130801,359.65,359.65,359.65,359.65,0,0
2840.N,D,20130802,366.08,366.08,366.08,366.08,0,0
2840.N,D,20130805,367.93,367.93,367.93,367.93,0,0
2840.N,D,20130806,364.87,364.87,364.87,364.87,0,0
2840.N,D,20130807,367.99,367.99,367.99,367.99,0,0
2840.N,D,20130808,372.07,372.07,372.07,372.07,0,0
2840.N,D,20130809,375.18,375.18,375.18,375.18,0,0
2840.N,D,20130812,378.88,378.88,378.88,378.88,0,0
2840.N,D,20130813,381.12,381.12,381.12,381.12,0,0
2840.N,D,20130814,384.3,384.3,384.3,384.3,0,0
2840.N,D,20130816,383.56,383.56,383.56,383.56,0,0
2840.N,D,20130819,382.19,382.19,382.19,382.19,0,0
2840.N,D,20130820,377.8,377.8,377.8,377.8,0,0
2840.N,D,20130821,376.27,376.27,376.27,376.27,0,0
2840.N,D,20130822,382.38,382.38,382.38,382.38,0,0
2840.N,D,20130823,383,383,383,383,0,0
2840.N,D,20130826,382.24,382.24,382.24,382.24,0,0
2840.N,D,20130827,376.71,376.71,376.71,376.71,0,0
2840.N,D,20130828,374.18,374.18,374.18,374.18,0,0
2840.N,D,20130829,375.91,375.91,375.91,375.91,0,0
2840.N,D,20130830,376.85,376.85,376.85,376.85,0,0
2840.N,D,20130902,378.74,378.74,378.74,378.74,0,0
2840.N,D,20130903,378.34,378.34,378.34,378.34,0,0
2840.N,D,20130904,371.02,371.02,371.02,371.02,0,0
2840.N,D,20130905,357.47,357.47,357.47,357.47,0,0
2840.N,D,20130906,363.56,363.56,363.56,363.56,0,0
2840.N,D,20130909,369.24,369.24,369.24,369.24,0,0
2840.N,D,20130910,375.47,375.47,375.47,375.47,0,0
2840.N,D,20130911,377.71,377.71,377.71,377.71,0,0
2840.N,D,20130912,379.52,379.52,379.52,379.52,0,0
2840.N,D,20130913,378.13,378.13,378.13,378.13,0,0
2840.N,D,20130916,376.24,376.24,376.24,376.24,0,0
2840.N,D,20130917,377.7,377.7,377.7,377.7,0,0
2840.N,D,20130918,377.43,377.43,377.43,377.43,0,0
2840.N,D,20130919,382.06,382.06,382.06,382.06,0,0
2840.N,D,20130920,382.26,382.26,382.26,382.26,0,0
2840.N,D,20130923,380.69,380.69,380.69,380.69,0,0
2840.N,D,20130924,381.26,381.26,381.26,381.26,0,0
2840.N,D,20130925,383.87,383.87,383.87,383.87,0,0
2840.N,D,20130926,388.1,388.1,388.1,388.1,0,0
2840.N,D,20130927,388.46,388.46,388.46,388.46,0,0
2840.N,D,20130930,385.01,385.01,385.01,385.01,0,0
2840.N,D,20131001,388.32,388.32,388.32,388.32,0,0
2840.N,D,20131002,388.58,388.58,388.58,388.58,0,0
2840.N,D,20131003,390.88,390.88,390.88,390.88,0,0
2840.N,D,20131004,389.47,389.47,389.47,389.47,0,0
2840.N,D,20131007,387.01,387.01,387.01,387.01,0,0
2840.N,D,20131008,385.05,385.05,385.05,385.05,0,0
2840.N,D,20131009,386.06,386.06,386.06,386.06,0,0
2840.N,D,20131010,394.48,394.48,394.48,394.48,0,0
2840.N,D,20131011,397.03,397.03,397.03,397.03,0,0
2840.N,D,20131014,400.44,400.44,400.44,400.44,0,0
2840.N,D,20131015,400.95,400.95,400.95,400.95,0,0
2840.N,D,20131016,402.62,402.62,402.62,402.62,0,0
2840.N,D,20131017,402.41,402.41,402.41,402.41,0,0
2840.N,D,20131018,405.05,405.05,405.05,405.05,0,0
2840.N,D,20131021,412.65,412.65,412.65,412.65,0,0
2840.N,D,20131022,411.79,411.79,411.79,411.79,0,0
2840.N,D,20131023,408.88,408.88,408.88,408.88,0,0
2840.N,D,20131024,413.8,413.8,413.8,413.8,0,0
2840.N,D,20131025,413.06,413.06,413.06,413.06,0,0
2840.N,D,20131028,415.3,415.3,415.3,415.3,0,0
2840.N,D,20131029,418.16,418.16,418.16,418.16,0,0
2840.N,D,20131030,415.45,415.45,415.45,415.45,0,0
2840.N,D,20131031,411.93,411.93,411.93,411.93,0,0
2840.N,D,20131104,412.85,412.85,412.85,412.85,0,0
2840.N,D,20131105,410.91,410.91,410.91,410.91,0,0
2840.N,D,20131106,414.14,414.14,414.14,414.14,0,0
2840.N,D,20131107,414.53,414.53,414.53,414.53,0,0
2840.N,D,20131108,409.76,409.76,409.76,409.76,0,0
2840.N,D,20131112,410.17,410.17,410.17,410.17,0,0
2840.N,D,20131113,406.49,406.49,406.49,406.49,0,0
2840.N,D,20131114,407.69,407.69,407.69,407.69,0,0
2840.N,D,20131115,411.89,411.89,411.89,411.89,0,0
2840.N,D,20131118,419.03,419.03,419.03,419.03,0,0
2840.N,D,20131119,416.41,416.41,416.41,416.41,0,0
2840.N,D,20131120,415.95,415.95,415.95,415.95,0,0
2840.N,D,20131121,415.3,415.3,415.3,415.3,0,0
2840.N,D,20131122,415.48,415.48,415.48,415.48,0,0
2840.N,D,20131125,417.71,417.71,417.71,417.71,0,0
2840.N,D,20131126,414.54,414.54,414.54,414.54,0,0
2840.N,D,20131127,414.46,414.46,414.46,414.46,0,0
2840.N,D,20131128,413,413,413,413,0,0
2840.N,D,20131129,415.15,415.15,415.15,415.15,0,0
2840.N,D,20131202,409.98,409.98,409.98,409.98,0,0
2840.N,D,20131203,405.07,405.07,405.07,405.07,0,0
2840.N,D,20131204,402.14,402.14,402.14,402.14,0,0
2840.N,D,20131205,399.18,399.18,399.18,399.18,0,0
2840.N,D,20131206,400.54,400.54,400.54,400.54,0,0
2840.N,D,20131209,401.44,401.44,401.44,401.44,0,0
2840.N,D,20131210,400.19,400.19,400.19,400.19,0,0
2840.N,D,20131211,400.05,400.05,400.05,400.05,0,0
2840.N,D,20131212,395.07,395.07,395.07,395.07,0,0
2840.N,D,20131213,391.98,391.98,391.98,391.98,0,0
2840.N,D,20131216,390.73,390.73,390.73,390.73,0,0
2840.N,D,20131217,384.36,384.36,384.36,384.36,0,0
2840.N,D,20131218,385.74,385.74,385.74,385.74,0,0
2840.N,D,20131219,384.44,384.44,384.44,384.44,0,0
2840.N,D,20131220,388.6,388.6,388.6,388.6,0,0
2840.N,D,20131223,389.16,389.16,389.16,389.16,0,0
2840.N,D,20131227,388.79,388.79,388.79,388.79,0,0
2840.N,D,20131230,389.72,389.72,389.72,389.72,0,0
2840.N,D,20140102,392.43,392.43,392.43,392.43,0,0
2840.N,D,20140103,391.29,391.29,391.29,391.29,0,0
2840.N,D,20140107,383.83,383.83,383.83,383.83,0,0
2840.N,D,20140108,383.49,383.49,383.49,383.49,0,0
2840.N,D,20140109,378.26,378.26,378.26,378.26,0,0
2840.N,D,20140110,377.64,377.64,377.64,377.64,0,0
2840.N,D,20140113,381.9,381.9,381.9,381.9,0,0
2840.N,D,20140114,382.2,382.2,382.2,382.2,0,0
2840.N,D,20140115,387.49,387.49,387.49,387.49,0,0
2840.N,D,20140116,389.04,389.04,389.04,389.04,0,0
2840.N,D,20140117,385.69,385.69,385.69,385.69,0,0
2840.N,D,20140120,385.85,385.85,385.85,385.85,0,0
2840.N,D,20140121,389.55,389.55,389.55,389.55,0,0
2840.N,D,20140122,391.12,391.12,391.12,391.12,0,0
2840.N,D,20140123,389.91,389.91,389.91,389.91,0,0
2840.N,D,20140124,384.42,384.42,384.42,384.42,0,0
2840.N,D,20140127,381.45,381.45,381.45,381.45,0,0
2840.N,D,20140128,385.33,385.33,385.33,385.33,0,0
2840.N,D,20140129,382.85,382.85,382.85,382.85,0,0
2840.N,D,20140130,384.92,384.92,384.92,384.92,0,0
2840.N,D,20140131,388.09,388.09,388.09,388.09,0,0
2840.N,D,20140203,390.74,390.74,390.74,390.74,0,0
2840.N,D,20140204,387.74,387.74,387.74,387.74,0,0
2840.N,D,20140205,388.82,388.82,388.82,388.82,0,0
2840.N,D,20140206,396.97,396.97,396.97,396.97,0,0
2840.N,D,20140207,397.63,397.63,397.63,397.63,0,0
2840.N,D,20140210,397.71,397.71,397.71,397.71,0,0
2840.N,D,20140211,402.48,402.48,402.48,402.48,0,0
2840.N,D,20140212,405.36,405.36,405.36,405.36,0,0
2840.N,D,20140213,404.79,404.79,404.79,404.79,0,0
2840.N,D,20140214,404.79,404.79,404.79,404.79,0,0
2840.N,D,20140217,404.24,404.24,404.24,404.24,0,0
2840.N,D,20140218,404.04,404.04,404.04,404.04,0,0
2840.N,D,20140219,406.39,406.39,406.39,406.39,0,0
2840.N,D,20140220,404.08,404.08,404.08,404.08,0,0
2840.N,D,20140221,405.38,405.38,405.38,405.38,0,0
2840.N,D,20140224,410.13,410.13,410.13,410.13,0,0
2840.N,D,20140225,407.33,407.33,407.33,407.33,0,0
2840.N,D,20140226,402.43,402.43,402.43,402.43,0,0
2840.N,D,20140227,402.31,402.31,402.31,402.31,0,0
2840.N,D,20140228,407.44,407.44,407.44,407.44,0,0
2840.N,D,20140303,389.6,389.6,389.6,389.6,0,0
2840.N,D,20140304,397.52,397.52,397.52,397.52,0,0
2840.N,D,20140305,396.47,396.47,396.47,396.47,0,0
2840.N,D,20140306,398.67,398.67,398.67,398.67,0,0
2840.N,D,20140307,394.93,394.93,394.93,394.93,0,0
2840.N,D,20140310,390.27,390.27,390.27,390.27,0,0
2840.N,D,20140311,391.16,391.16,391.16,391.16,0,0
2840.N,D,20140312,386.14,386.14,386.14,386.14,0,0
2840.N,D,20140313,381.04,381.04,381.04,381.04,0,0
2840.N,D,20140314,378.44,378.44,378.44,378.44,0,0
2840.N,D,20140317,386.73,386.73,386.73,386.73,0,0
2840.N,D,20140318,386.11,386.11,386.11,386.11,0,0
2840.N,D,20140319,383.46,383.46,383.46,383.46,0,0
2840.N,D,20140320,385.31,385.31,385.31,385.31,0,0
2840.N,D,20140321,385.6,385.6,385.6,385.6,0,0
2840.N,D,20140324,385.79,385.79,385.79,385.79,0,0
2840.N,D,20140325,389.91,389.91,389.91,389.91,0,0
2840.N,D,20140326,393.36,393.36,393.36,393.36,0,0
2840.N,D,20140327,393.19,393.19,393.19,393.19,0,0
2840.N,D,20140328,394.74,394.74,394.74,394.74,0,0
2840.N,D,20140331,396.47,396.47,396.47,396.47,0,0
2840.N,D,20140401,397.92,397.92,397.92,397.92,0,0
2840.N,D,20140402,398.24,398.24,398.24,398.24,0,0
2840.N,D,20140403,396.13,396.13,396.13,396.13,0,0
2840.N,D,20140404,397.95,397.95,397.95,397.95,0,0
2840.N,D,20140407,395.04,395.04,395.04,395.04,0,0
2840.N,D,20140408,396.65,396.65,396.65,396.65,0,0
2840.N,D,20140409,396.34,396.34,396.34,396.34,0,0
2840.N,D,20140410,397.34,397.34,397.34,397.34,0,0
2840.N,D,20140411,395.82,395.82,395.82,395.82,0,0
2840.N,D,20140414,393.19,393.19,393.19,393.19,0,0
2840.N,D,20140415,389.1,389.1,389.1,389.1,0,0
2840.N,D,20140416,385.91,385.91,385.91,385.91,0,0
2840.N,D,20140417,390.1,390.1,390.1,390.1,0,0
2840.N,D,20140422,391.34,391.34,391.34,391.34,0,0
2840.N,D,20140423,390.19,390.19,390.19,390.19,0,0
2840.N,D,20140424,389.47,389.47,389.47,389.47,0,0
2840.N,D,20140425,388.69,388.69,388.69,388.69,0,0
2840.N,D,20140428,388.27,388.27,388.27,388.27,0,0
2840.N,D,20140429,391.14,391.14,391.14,391.14,0,0
2840.N,D,20140430,392.6,392.6,392.6,392.6,0,0
2840.N,D,20140502,390.46,390.46,390.46,390.46,0,0
2840.N,D,20140505,386.39,386.39,386.39,386.39,0,0
2840.N,D,20140506,383.89,383.89,383.89,383.89,0,0
2840.N,D,20140507,383.45,383.45,383.45,383.45,0,0
2840.N,D,20140508,383.83,383.83,383.83,383.83,0,0
2840.N,D,20140509,381.46,381.46,381.46,381.46,0,0
2840.N,D,20140512,383.8,383.8,383.8,383.8,0,0
2840.N,D,20140513,383.67,383.67,383.67,383.67,0,0
2840.N,D,20140514,385.04,385.04,385.04,385.04,0,0
2840.N,D,20140515,381.9,381.9,381.9,381.9,0,0
2840.N,D,20140516,380.71,380.71,380.71,380.71,0,0
2840.N,D,20140519,381.66,381.66,381.66,381.66,0,0
2840.N,D,20140520,382.95,382.95,382.95,382.95,0,0
2840.N,D,20140521,383.71,383.71,383.71,383.71,0,0
2840.N,D,20140522,388.24,388.24,388.24,388.24,0,0
2840.N,D,20140523,390.62,390.62,390.62,390.62,0,0
2840.N,D,20140526,391.54,391.54,391.54,391.54,0,0
2840.N,D,20140527,390.73,390.73,390.73,390.73,0,0
2840.N,D,20140528,389.24,389.24,389.24,389.24,0,0
2840.N,D,20140529,391.99,391.99,391.99,391.99,0,0
2840.N,D,20140530,389.75,389.75,389.75,389.75,0,0
2840.N,D,20140602,389.44,389.44,389.44,389.44,0,0
2840.N,D,20140603,389.57,389.57,389.57,389.57,0,0
2840.N,D,20140604,390.86,390.86,390.86,390.86,0,0
2840.N,D,20140605,391.81,391.81,391.81,391.81,0,0
2840.N,D,20140606,394.21,394.21,394.21,394.21,0,0
2840.N,D,20140609,392.82,392.82,392.82,392.82,0,0
2840.N,D,20140610,394.74,394.74,394.74,394.74,0,0
2840.N,D,20140611,393.21,393.21,393.21,393.21,0,0
2840.N,D,20140612,392.49,392.49,392.49,392.49,0,0
2840.N,D,20140613,391.67,391.67,391.67,391.67,0,0
2840.N,D,20140616,391.29,391.29,391.29,391.29,0,0
2840.N,D,20140617,392.86,392.86,392.86,392.86,0,0
2840.N,D,20140618,392.15,392.15,392.15,392.15,0,0
2840.N,D,20140620,392.48,392.48,392.48,392.48,0,0
2840.N,D,20140623,394.25,394.25,394.25,394.25,0,0
